TQ,DPQ,C,OU,DI,DFT,RD,DFO,DPQ2,C2,TQ2,OU2,DI2,DFT2,RD2,DFO2,DPQ3,C3,TQ3,OU3,DI3,DFT3,RD3,DFO3
4,4,1,2,9,8,1,0,4,1,4,2,1,0,1,0,4,1,4,2,1,0,1,0
1,3,1,3,3,0,3,2,3,1,1,3,3,0,3,2,3,1,1,3,3,0,3,2
0,0,1,4,17,1,16,14,0,1,0,4,16,1,15,13,0,1,0,4,15,1,14,12
0,3,4,4,13,1,12,10,3,4,0,4,12,1,11,9,3,4,0,4,11,1,10,9
1,0,4,4,29,8,21,18,0,4,1,4,21,6,15,13,0,4,1,4,15,4,11,9
1,1,1,2,12,3,9,4,1,1,1,2,9,2,7,3,1,1,1,2,7,2,5,2
4,3,0,0,8,7,1,0,3,0,4,0,1,0,1,0,3,0,4,0,1,0,1,0
0,4,1,2,4,0,4,1,4,1,0,2,4,0,4,2,4,1,0,2,4,0,4,1
2,2,0,4,9,4,5,4,2,0,2,4,5,2,3,2,2,0,2,4,3,1,2,1
1,2,2,3,17,5,12,8,2,2,1,3,12,3,9,6,2,2,1,3,9,2,7,4
3,1,4,3,20,13,7,4,1,4,3,3,7,4,3,2,1,4,3,3,3,2,1,0
2,4,2,4,1,0,1,0,4,2,2,4,1,0,1,0,4,2,2,4,1,0,1,0
3,0,3,2,20,13,7,3,0,3,3,2,7,4,3,1,0,3,3,2,3,2,1,0
4,3,2,1,10,8,2,0,3,2,4,1,2,1,1,0,3,2,4,1,1,0,1,0
3,4,4,1,12,8,4,1,4,4,3,1,4,2,2,0,4,4,3,1,2,1,1,0
3,1,4,1,28,19,9,2,1,4,3,1,9,6,3,0,1,4,3,1,3,2,1,0
1,1,0,3,11,3,8,5,1,0,1,3,8,2,6,4,1,0,1,3,6,1,5,3
4,1,1,4,5,4,1,0,1,1,4,4,1,0,1,0,1,1,4,4,1,0,1,0
1,0,1,0,16,4,12,1,0,1,1,0,12,3,9,0,0,1,1,0,9,2,7,0
0,0,3,3,24,2,22,15,0,3,0,3,22,2,20,13,0,3,0,3,20,2,18,12
4,0,4,0,25,22,3,0,0,4,4,0,3,2,1,0,0,4,4,0,1,0,1,0
3,4,1,4,6,4,2,1,4,1,3,4,2,1,1,0,4,1,3,4,1,0,1,0
3,3,1,2,8,5,3,1,3,1,3,2,3,2,1,0,3,1,3,2,1,0,1,0
3,0,1,3,13,9,4,2,0,1,3,3,4,2,2,1,0,1,3,3,2,1,1,0
2,1,1,4,14,6,8,7,1,1,2,4,8,3,5,4,1,1,2,4,5,2,3,2
4,2,0,3,6,5,1,0,2,0,4,3,1,0,1,0,2,0,4,3,1,0,1,0
2,4,1,4,0,0,0,0,4,1,2,4,0,0,0,0,4,1,2,4,0,0,0,0
0,3,2,0,8,0,8,0,3,2,0,0,8,0,8,0,3,2,0,0,8,0,8,0
2,2,4,1,18,8,10,3,2,4,2,1,10,4,6,1,2,4,2,1,6,3,3,0
1,4,1,3,7,2,5,3,4,1,1,3,5,1,4,2,4,1,1,3,4,1,3,2
0,1,1,0,18,1,17,1,1,1,0,0,17,1,16,1,1,1,0,0,16,1,15,1
2,0,3,2,23,11,12,6,0,3,2,2,12,6,6,2,0,3,2,2,6,3,3,1
3,1,3,3,29,20,9,6,1,3,3,3,9,6,3,2,1,3,3,3,3,2,1,0
4,4,3,1,4,3,1,0,4,3,4,1,1,0,1,0,4,3,4,1,1,0,1,0
1,4,0,1,3,0,3,0,4,0,1,1,3,0,3,0,4,0,1,1,3,0,3,0
3,3,0,1,6,4,2,0,3,0,3,1,2,1,1,0,3,0,3,1,1,0,1,0
1,2,0,3,4,1,3,2,2,0,1,3,3,0,3,2,2,0,1,3,3,0,3,2
0,1,4,0,29,2,27,2,1,4,0,0,27,2,25,2,1,4,0,0,25,2,23,2
0,2,1,1,14,1,13,3,2,1,0,1,13,1,12,3,2,1,0,1,12,1,11,3
3,1,2,3,16,11,5,3,1,2,3,3,5,3,2,1,1,2,3,3,2,1,1,0
3,4,4,1,3,2,1,0,4,4,3,1,1,0,1,0,4,4,3,1,1,0,1,0
1,2,2,2,19,5,14,6,2,2,1,2,14,4,10,4,2,2,1,2,10,2,8,4
1,2,3,4,14,4,10,8,2,3,1,4,10,3,7,6,2,3,1,4,7,2,5,4
4,2,0,3,0,0,0,0,2,0,4,3,0,0,0,0,2,0,4,3,0,0,0,0
2,0,4,0,29,14,15,1,0,4,2,0,15,7,8,0,0,4,2,0,8,3,5,0
0,4,4,0,13,1,12,1,4,4,0,0,12,1,11,1,4,4,0,0,11,1,10,0
0,2,4,2,22,2,20,9,2,4,0,2,20,2,18,8,2,4,0,2,18,1,17,8
2,1,4,3,24,11,13,9,1,4,2,3,13,6,7,4,1,4,2,3,7,3,4,2
2,1,3,3,25,12,13,9,1,3,2,3,13,6,7,4,1,3,2,3,7,3,4,2
2,0,4,4,28,14,14,12,0,4,2,4,14,6,8,7,0,4,2,4,8,4,4,3
2,0,1,3,8,4,4,2,0,1,2,3,4,2,2,1,0,1,2,3,2,1,1,0
0,0,3,3,29,2,27,18,0,3,0,3,27,2,25,17,0,3,0,3,25,2,23,16
2,2,0,1,1,0,1,0,2,0,2,1,1,0,1,0,2,0,2,1,1,0,1,0
2,1,4,2,26,12,14,6,1,4,2,2,14,6,8,4,1,4,2,2,8,3,5,2
3,2,0,4,1,0,1,0,2,0,3,4,1,0,1,0,2,0,3,4,1,0,1,0
3,4,3,1,8,5,3,0,4,3,3,1,3,2,1,0,4,3,3,1,1,0,1,0
2,0,3,2,29,14,15,7,0,3,2,2,15,7,8,3,0,3,2,2,8,3,5,2
0,4,1,2,7,0,7,3,4,1,0,2,7,0,7,3,4,1,0,2,7,0,7,3
1,4,3,1,7,2,5,1,4,3,1,1,5,1,4,1,4,3,1,1,4,1,3,0
3,3,1,0,5,3,2,0,3,1,3,0,2,1,1,0,3,1,3,0,1,0,1,0
0,0,4,2,29,2,27,13,0,4,0,2,27,2,25,12,0,4,0,2,25,2,23,11
0,2,4,1,21,2,19,5,2,4,0,1,19,1,18,5,2,4,0,1,18,1,17,5
0,1,3,3,28,2,26,18,1,3,0,3,26,2,24,16,1,3,0,3,24,2,22,15
2,3,3,1,14,6,8,2,3,3,2,1,8,3,5,1,3,3,2,1,5,2,3,0
2,0,0,0,8,4,4,0,0,0,2,0,4,2,2,0,0,0,2,0,2,0,2,0
1,1,1,0,15,4,11,1,1,1,1,0,11,3,8,0,1,1,1,0,8,2,6,0
3,2,3,2,18,12,6,3,2,3,3,2,6,4,2,1,2,3,3,2,2,1,1,0
4,0,3,0,27,24,3,0,0,3,4,0,3,2,1,0,0,3,4,0,1,0,1,0
1,0,0,3,13,3,10,6,0,0,1,3,10,2,8,5,0,0,1,3,8,2,6,4
0,2,4,0,11,1,10,0,2,4,0,0,10,0,10,1,2,4,0,0,10,0,10,1
1,3,2,4,8,2,6,5,3,2,1,4,6,1,5,4,3,2,1,4,5,1,4,3
0,3,3,4,11,1,10,9,3,3,0,4,10,0,10,9,3,3,0,4,10,0,10,9
4,4,0,0,4,3,1,0,4,0,4,0,1,0,1,0,4,0,4,0,1,0,1,0
2,2,0,0,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
4,2,1,0,21,18,3,0,2,1,4,0,3,2,1,0,2,1,4,0,1,0,1,0
0,2,4,3,27,2,25,17,2,4,0,3,25,2,23,16,2,4,0,3,23,2,21,14
2,4,2,2,5,2,3,1,4,2,2,2,3,1,2,1,4,2,2,2,2,1,1,0
3,2,0,4,9,6,3,2,2,0,3,4,3,2,1,0,2,0,3,4,1,0,1,0
1,3,2,2,14,4,10,4,3,2,1,2,10,3,7,3,3,2,1,2,7,2,5,2
0,0,3,2,25,2,23,11,0,3,0,2,23,2,21,10,0,3,0,2,21,2,19,9
4,3,2,4,16,14,2,1,3,2,4,4,2,1,1,0,3,2,4,4,1,0,1,0
2,0,0,1,4,2,2,0,0,0,2,1,2,0,2,0,0,0,2,1,2,1,1,0
4,2,0,3,15,13,2,1,2,0,4,3,2,1,1,0,2,0,4,3,1,0,1,0
2,3,0,1,8,3,5,1,3,0,2,1,5,2,3,0,3,0,2,1,3,1,2,0
1,2,3,0,22,6,16,1,2,3,1,0,16,4,12,1,2,3,1,0,12,3,9,0
4,2,4,1,17,15,2,0,2,4,4,1,2,1,1,0,2,4,4,1,1,0,1,0
4,2,3,1,21,18,3,0,2,3,4,1,3,2,1,0,2,3,4,1,1,0,1,0
3,4,2,3,9,6,3,2,4,2,3,3,3,2,1,0,4,2,3,3,1,0,1,0
2,2,0,3,9,4,5,3,2,0,2,3,5,2,3,2,2,0,2,3,3,1,2,1
4,2,1,0,9,8,1,0,2,1,4,0,1,0,1,0,2,1,4,0,1,0,1,0
1,4,0,0,2,0,2,0,4,0,1,0,2,0,2,0,4,0,1,0,2,0,2,0
2,3,0,4,0,0,0,0,3,0,2,4,0,0,0,0,3,0,2,4,0,0,0,0
4,1,4,3,24,21,3,2,1,4,4,3,3,2,1,0,1,4,4,3,1,0,1,0
4,4,4,4,5,4,1,0,4,4,4,4,1,0,1,0,4,4,4,4,1,0,1,0
0,0,4,1,28,2,26,7,0,4,0,1,26,2,24,7,0,4,0,1,24,2,22,6
4,2,4,4,22,19,3,2,2,4,4,4,3,2,1,0,2,4,4,4,1,0,1,0
1,1,2,4,18,5,13,11,1,2,1,4,13,3,10,9,1,2,1,4,10,2,8,7
3,2,3,3,29,20,9,6,2,3,3,3,9,6,3,2,2,3,3,3,3,2,1,0
3,0,4,0,28,19,9,0,0,4,3,0,9,6,3,0,0,4,3,0,3,2,1,0
1,3,1,3,13,3,10,7,3,1,1,3,10,3,7,4,3,1,1,3,7,2,5,3
2,3,4,4,15,7,8,7,3,4,2,4,8,3,5,4,3,4,2,4,5,2,3,2
1,3,2,4,4,1,3,2,3,2,1,4,3,0,3,2,3,2,1,4,3,0,3,2
3,4,1,1,9,6,3,0,4,1,3,1,3,2,1,0,4,1,3,1,1,0,1,0
4,0,0,1,10,9,1,0,0,0,4,1,1,0,1,0,0,0,4,1,1,0,1,0
2,1,3,0,27,13,14,1,1,3,2,0,14,6,8,0,1,3,2,0,8,4,4,0
3,0,4,3,28,19,9,6,0,4,3,3,9,6,3,2,0,4,3,3,3,2,1,0
0,0,0,4,2,0,2,1,0,0,0,4,2,0,2,1,0,0,0,4,2,0,2,1
4,1,1,4,7,6,1,0,1,1,4,4,1,0,1,0,1,1,4,4,1,0,1,0
3,0,3,4,27,18,9,8,0,3,3,4,9,6,3,2,0,3,3,4,3,2,1,0
4,3,4,2,9,8,1,0,3,4,4,2,1,0,1,0,3,4,4,2,1,0,1,0
4,3,2,0,13,11,2,0,3,2,4,0,2,1,1,0,3,2,4,0,1,0,1,0
4,4,3,1,2,1,1,0,4,3,4,1,1,0,1,0,4,3,4,1,1,0,1,0
1,0,0,3,5,1,4,2,0,0,1,3,4,1,3,2,0,0,1,3,3,0,3,2
4,2,4,3,28,25,3,2,2,4,4,3,3,2,1,0,2,4,4,3,1,0,1,0
3,1,0,1,1,0,1,0,1,0,3,1,1,0,1,0,1,0,3,1,1,0,1,0
3,3,1,2,4,2,2,0,3,1,3,2,2,1,1,0,3,1,3,2,1,0,1,0
0,4,2,0,0,0,0,0,4,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0
3,1,4,1,28,19,9,2,1,4,3,1,9,6,3,0,1,4,3,1,3,2,1,0
1,3,3,2,14,4,10,5,3,3,1,2,10,3,7,3,3,3,1,2,7,2,5,2
2,2,2,2,18,8,10,5,2,2,2,2,10,5,5,2,2,2,2,2,5,2,3,1
4,3,1,4,9,8,1,0,3,1,4,4,1,0,1,0,3,1,4,4,1,0,1,0
4,2,4,1,13,11,2,0,2,4,4,1,2,1,1,0,2,4,4,1,1,0,1,0
3,1,2,0,19,13,6,0,1,2,3,0,6,4,2,0,1,2,3,0,2,1,1,0
0,2,0,1,1,0,1,0,2,0,0,1,1,0,1,0,2,0,0,1,1,0,1,0
1,2,3,2,4,1,3,1,2,3,1,2,3,0,3,1,2,3,1,2,3,0,3,1
2,0,4,3,28,13,15,10,0,4,2,3,15,7,8,5,0,4,2,3,8,4,4,2
1,4,3,0,9,2,7,0,4,3,1,0,7,2,5,0,4,3,1,0,5,1,4,0
0,3,3,2,19,1,18,9,3,3,0,2,18,1,17,8,3,3,0,2,17,1,16,7
0,3,0,1,5,0,5,1,3,0,0,1,5,0,5,1,3,0,0,1,5,0,5,1
3,0,3,4,29,20,9,8,0,3,3,4,9,6,3,2,0,3,3,4,3,2,1,0
4,2,1,0,4,3,1,0,2,1,4,0,1,0,1,0,2,1,4,0,1,0,1,0
4,1,4,3,24,21,3,2,1,4,4,3,3,2,1,0,1,4,4,3,1,0,1,0
1,0,2,1,20,5,15,4,0,2,1,1,15,4,11,3,0,2,1,1,11,3,8,2
1,1,0,0,3,0,3,0,1,0,1,0,3,0,3,0,1,0,1,0,3,0,3,0
0,3,0,3,8,0,8,5,3,0,0,3,8,0,8,5,3,0,0,3,8,0,8,5
3,1,4,2,25,17,8,4,1,4,3,2,8,5,3,1,1,4,3,2,3,2,1,0
4,0,3,2,26,23,3,1,0,3,4,2,3,2,1,0,0,3,4,2,1,0,1,0
0,0,2,3,26,2,24,16,0,2,0,3,24,2,22,15,0,2,0,3,22,2,20,13
1,3,4,3,15,4,11,7,3,4,1,3,11,3,8,5,3,4,1,3,8,2,6,4
2,2,1,1,12,5,7,2,2,1,2,1,7,3,4,1,2,1,2,1,4,2,2,0
0,3,2,1,3,0,3,0,3,2,0,1,3,0,3,0,3,2,0,1,3,0,3,0
2,2,0,0,8,4,4,0,2,0,2,0,4,2,2,0,2,0,2,0,2,1,1,0
4,4,1,3,9,8,1,0,4,1,4,3,1,0,1,0,4,1,4,3,1,0,1,0
3,2,0,0,5,3,2,0,2,0,3,0,2,1,1,0,2,0,3,0,1,0,1,0
4,4,0,0,8,7,1,0,4,0,4,0,1,0,1,0,4,0,4,0,1,0,1,0
1,2,0,0,8,2,6,0,2,0,1,0,6,1,5,0,2,0,1,0,5,1,4,0
1,1,2,0,11,3,8,0,1,2,1,0,8,2,6,0,1,2,1,0,6,1,5,0
4,0,3,3,29,26,3,2,0,3,4,3,3,2,1,0,0,3,4,3,1,0,1,0
1,2,4,3,10,3,7,4,2,4,1,3,7,2,5,3,2,4,1,3,5,1,4,2
1,4,1,4,0,0,0,0,4,1,1,4,0,0,0,0,4,1,1,4,0,0,0,0
0,2,4,3,27,2,25,17,2,4,0,3,25,2,23,16,2,4,0,3,23,2,21,14
1,1,3,3,21,6,15,10,1,3,1,3,15,4,11,7,1,3,1,3,11,3,8,5
0,4,1,3,4,0,4,2,4,1,0,3,4,0,4,2,4,1,0,3,4,0,4,2
4,2,0,4,8,7,1,0,2,0,4,4,1,0,1,0,2,0,4,4,1,0,1,0
4,0,0,4,4,3,1,0,0,0,4,4,1,0,1,0,0,0,4,4,1,0,1,0
0,0,1,0,12,1,11,1,0,1,0,0,11,1,10,0,0,1,0,0,10,0,10,1
4,1,1,3,1,0,1,0,1,1,4,3,1,0,1,0,1,1,4,3,1,0,1,0
1,2,4,3,19,5,14,9,2,4,1,3,14,4,10,6,2,4,1,3,10,2,8,5
2,1,1,4,10,5,5,4,1,1,2,4,5,2,3,2,1,1,2,4,3,1,2,1
3,4,3,2,14,9,5,2,4,3,3,2,5,3,2,0,4,3,3,2,2,1,1,0
2,4,4,4,1,0,1,0,4,4,2,4,1,0,1,0,4,4,2,4,1,0,1,0
4,0,4,3,27,24,3,2,0,4,4,3,3,2,1,0,0,4,4,3,1,0,1,0
0,0,3,1,29,2,27,8,0,3,0,1,27,2,25,7,0,3,0,1,25,2,23,6
4,4,2,4,4,3,1,0,4,2,4,4,1,0,1,0,4,2,4,4,1,0,1,0
3,2,2,3,15,10,5,3,2,2,3,3,5,3,2,1,2,2,3,3,2,1,1,0
2,2,1,4,12,5,7,6,2,1,2,4,7,3,4,3,2,1,2,4,4,2,2,1
2,3,0,1,9,4,5,1,3,0,2,1,5,2,3,0,3,0,2,1,3,1,2,0
2,2,1,2,10,5,5,2,2,1,2,2,5,2,3,1,2,1,2,2,3,1,2,0
2,3,0,2,10,5,5,2,3,0,2,2,5,2,3,1,3,0,2,2,3,1,2,0
4,4,4,0,8,7,1,0,4,4,4,0,1,0,1,0,4,4,4,0,1,0,1,0
1,0,0,2,8,2,6,3,0,0,1,2,6,1,5,2,0,0,1,2,5,1,4,1
1,3,4,2,9,2,7,3,3,4,1,2,7,2,5,2,3,4,1,2,5,1,4,1
4,1,0,0,8,7,1,0,1,0,4,0,1,0,1,0,1,0,4,0,1,0,1,0
1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0
1,3,4,4,24,7,17,15,3,4,1,4,17,5,12,10,3,4,1,4,12,3,9,8
1,1,1,1,16,4,12,3,1,1,1,1,12,3,9,2,1,1,1,1,9,2,7,2
4,1,1,1,8,7,1,0,1,1,4,1,1,0,1,0,1,1,4,1,1,0,1,0
0,4,1,1,5,0,5,1,4,1,0,1,5,0,5,1,4,1,0,1,5,0,5,1
2,1,4,1,29,14,15,4,1,4,2,1,15,7,8,2,1,4,2,1,8,4,4,1
2,1,1,0,11,5,6,0,1,1,2,0,6,3,3,0,1,1,2,0,3,1,2,0
0,3,0,1,2,0,2,0,3,0,0,1,2,0,2,0,3,0,0,1,2,0,2,0
1,4,2,0,4,1,3,0,4,2,1,0,3,0,3,0,4,2,1,0,3,0,3,0
2,1,2,1,19,9,10,3,1,2,2,1,10,4,6,1,1,2,2,1,6,2,4,1
1,3,3,1,25,7,18,5,3,3,1,1,18,5,13,3,3,3,1,1,13,3,10,3
2,3,3,3,9,4,5,3,3,3,2,3,5,2,3,2,3,3,2,3,3,1,2,1
0,2,2,2,11,1,10,5,2,2,0,2,10,0,10,5,2,2,0,2,10,0,10,4
3,2,1,4,13,9,4,3,2,1,3,4,4,2,2,1,2,1,3,4,2,1,1,0
1,3,4,2,13,3,10,5,3,4,1,2,10,2,8,4,3,4,1,2,8,2,6,2
3,3,2,3,9,6,3,2,3,2,3,3,3,2,1,0,3,2,3,3,1,0,1,0
0,2,4,3,26,2,24,16,2,4,0,3,24,2,22,15,2,4,0,3,22,2,20,13
4,0,3,0,27,24,3,0,0,3,4,0,3,2,1,0,0,3,4,0,1,0,1,0
2,2,0,1,2,1,1,0,2,0,2,1,1,0,1,0,2,0,2,1,1,0,1,0
3,3,0,3,0,0,0,0,3,0,3,3,0,0,0,0,3,0,3,3,0,0,0,0
1,2,1,4,10,2,8,7,2,1,1,4,8,2,6,5,2,1,1,4,6,1,5,4
0,4,4,2,5,0,5,2,4,4,0,2,5,0,5,2,4,4,0,2,5,0,5,2
1,4,4,4,11,3,8,7,4,4,1,4,8,2,6,5,4,4,1,4,6,1,5,4
4,0,1,2,14,12,2,1,0,1,4,2,2,1,1,0,0,1,4,2,1,0,1,0
0,3,3,3,14,1,13,9,3,3,0,3,13,1,12,8,3,3,0,3,12,1,11,7
2,2,2,0,19,9,10,0,2,2,2,0,10,4,6,0,2,2,2,0,6,3,3,0
2,1,0,1,9,4,5,1,1,0,2,1,5,2,3,0,1,0,2,1,3,1,2,0
4,2,1,0,5,4,1,0,2,1,4,0,1,0,1,0,2,1,4,0,1,0,1,0
4,4,0,2,4,3,1,0,4,0,4,2,1,0,1,0,4,0,4,2,1,0,1,0
0,1,2,2,8,0,8,3,1,2,0,2,8,0,8,4,1,2,0,2,8,0,8,3
0,1,4,1,26,2,24,7,1,4,0,1,24,2,22,6,1,4,0,1,22,2,20,5
3,2,1,4,1,0,1,0,2,1,3,4,1,0,1,0,2,1,3,4,1,0,1,0
0,2,4,4,25,2,23,20,2,4,0,4,23,2,21,18,2,4,0,4,21,2,19,17
1,4,4,3,12,3,9,6,4,4,1,3,9,2,7,4,4,4,1,3,7,2,5,3
3,4,0,1,3,2,1,0,4,0,3,1,1,0,1,0,4,0,3,1,1,0,1,0
2,3,4,2,14,7,7,3,3,4,2,2,7,3,4,1,3,4,2,2,4,2,2,0
4,1,2,3,11,9,2,1,1,2,4,3,2,1,1,0,1,2,4,3,1,0,1,0
1,0,4,3,25,7,18,12,0,4,1,3,18,5,13,9,0,4,1,3,13,3,10,7
1,0,3,3,23,6,17,11,0,3,1,3,17,5,12,8,0,3,1,3,12,3,9,6
2,0,2,2,20,9,11,5,0,2,2,2,11,5,6,3,0,2,2,2,6,3,3,1
3,4,1,3,4,2,2,1,4,1,3,3,2,1,1,0,4,1,3,3,1,0,1,0
3,2,1,2,8,5,3,1,2,1,3,2,3,2,1,0,2,1,3,2,1,0,1,0
3,0,3,1,26,18,8,2,0,3,3,1,8,5,3,0,0,3,3,1,3,2,1,0
3,3,0,2,6,4,2,1,3,0,3,2,2,1,1,0,3,0,3,2,1,0,1,0
3,0,2,3,20,14,6,4,0,2,3,3,6,4,2,1,0,2,3,3,2,1,1,0
2,1,0,1,6,2,4,1,1,0,2,1,4,1,3,0,1,0,2,1,3,1,2,0
2,1,4,3,23,11,12,8,1,4,2,3,12,6,6,4,1,4,2,3,6,2,4,2
4,0,3,2,23,20,3,1,0,3,4,2,3,2,1,0,0,3,4,2,1,0,1,0
0,1,3,0,23,2,21,2,1,3,0,0,21,2,19,1,1,3,0,0,19,1,18,1
3,4,3,4,6,4,2,1,4,3,3,4,2,1,1,0,4,3,3,4,1,0,1,0
3,0,3,1,23,16,7,2,0,3,3,1,7,4,3,0,0,3,3,1,3,2,1,0
2,4,4,2,5,2,3,1,4,4,2,2,3,1,2,1,4,4,2,2,2,0,2,0
2,3,2,4,15,7,8,7,3,2,2,4,8,3,5,4,3,2,2,4,5,2,3,2
3,2,4,3,17,11,6,4,2,4,3,3,6,4,2,1,2,4,3,3,2,1,1,0
0,4,3,3,11,1,10,6,4,3,0,3,10,0,10,7,4,3,0,3,10,0,10,7
2,2,4,1,21,10,11,3,2,4,2,1,11,5,6,1,2,4,2,1,6,2,4,1
3,3,0,3,7,4,3,2,3,0,3,3,3,2,1,0,3,0,3,3,1,0,1,0
3,1,2,3,21,14,7,4,1,2,3,3,7,4,3,2,1,2,3,3,3,2,1,0
0,3,3,4,7,0,7,6,3,3,0,4,7,0,7,6,3,3,0,4,7,0,7,6
2,3,2,1,7,3,4,1,3,2,2,1,4,1,3,0,3,2,2,1,3,1,2,0
3,4,3,0,6,4,2,0,4,3,3,0,2,1,1,0,4,3,3,0,1,0,1,0
3,4,1,4,0,0,0,0,4,1,3,4,0,0,0,0,4,1,3,4,0,0,0,0
2,4,2,4,5,2,3,2,4,2,2,4,3,1,2,1,4,2,2,4,2,0,2,1
4,0,1,4,16,14,2,1,0,1,4,4,2,1,1,0,0,1,4,4,1,0,1,0
1,2,4,2,17,5,12,5,2,4,1,2,12,3,9,4,2,4,1,2,9,2,7,3
2,0,0,2,15,7,8,4,0,0,2,2,8,3,5,2,0,0,2,2,5,2,3,1
1,0,0,1,4,1,3,0,0,0,1,1,3,0,3,0,0,0,1,1,3,0,3,0
4,0,1,4,19,17,2,1,0,1,4,4,2,1,1,0,0,1,4,4,1,0,1,0
0,1,0,0,2,0,2,0,1,0,0,0,2,0,2,0,1,0,0,0,2,0,2,0
4,1,0,2,2,1,1,0,1,0,4,2,1,0,1,0,1,0,4,2,1,0,1,0
2,2,4,0,18,8,10,1,2,4,2,0,10,4,6,0,2,4,2,0,6,3,3,0
2,3,4,3,17,8,9,6,3,4,2,3,9,4,5,3,3,4,2,3,5,2,3,2
4,3,2,3,13,11,2,1,3,2,4,3,2,1,1,0,3,2,4,3,1,0,1,0
2,2,1,0,1,0,1,0,2,1,2,0,1,0,1,0,2,1,2,0,1,0,1,0
3,2,0,1,11,7,4,1,2,0,3,1,4,2,2,0,2,0,3,1,2,1,1,0
2,2,1,4,8,3,5,4,2,1,2,4,5,2,3,2,2,1,2,4,3,1,2,1
4,3,4,2,16,14,2,0,3,4,4,2,2,1,1,0,3,4,4,2,1,0,1,0
3,3,4,1,12,8,4,1,3,4,3,1,4,2,2,0,3,4,3,1,2,1,1,0
2,4,3,1,1,0,1,0,4,3,2,1,1,0,1,0,4,3,2,1,1,0,1,0
4,4,1,1,4,3,1,0,4,1,4,1,1,0,1,0,4,1,4,1,1,0,1,0
0,2,2,4,17,1,16,14,2,2,0,4,16,1,15,13,2,2,0,4,15,1,14,12
1,3,2,4,7,2,5,4,3,2,1,4,5,1,4,3,3,2,1,4,4,1,3,2
3,2,0,3,2,1,1,0,2,0,3,3,1,0,1,0,2,0,3,3,1,0,1,0
3,1,2,1,10,7,3,0,1,2,3,1,3,2,1,0,1,2,3,1,1,0,1,0
2,1,1,0,7,3,4,0,1,1,2,0,4,1,3,0,1,1,2,0,3,1,2,0
3,2,0,2,2,1,1,0,2,0,3,2,1,0,1,0,2,0,3,2,1,0,1,0
2,4,3,3,2,0,2,1,4,3,2,3,2,0,2,1,4,3,2,3,2,1,1,0
4,2,4,2,16,14,2,1,2,4,4,2,2,1,1,0,2,4,4,2,1,0,1,0
4,0,2,2,20,18,2,0,0,2,4,2,2,1,1,0,0,2,4,2,1,0,1,0
0,2,4,0,18,1,17,1,2,4,0,0,17,1,16,1,2,4,0,0,16,1,15,1
4,4,0,4,11,9,2,1,4,0,4,4,2,1,1,0,4,0,4,4,1,0,1,0
1,1,3,0,24,7,17,1,1,3,1,0,17,5,12,1,1,3,1,0,12,3,9,0
1,4,4,2,13,3,10,5,4,4,1,2,10,2,8,4,4,4,1,2,8,2,6,3
4,0,2,3,27,24,3,2,0,2,4,3,3,2,1,0,0,2,4,3,1,0,1,0
3,1,4,4,27,18,9,8,1,4,3,4,9,6,3,2,1,4,3,4,3,2,1,0
4,3,3,4,15,13,2,1,3,3,4,4,2,1,1,0,3,3,4,4,1,0,1,0
0,4,2,2,5,0,5,2,4,2,0,2,5,0,5,2,4,2,0,2,5,0,5,2
2,0,4,2,25,12,13,6,0,4,2,2,13,6,7,3,0,4,2,2,7,3,4,1
4,0,1,1,19,17,2,0,0,1,4,1,2,1,1,0,0,1,4,1,1,0,1,0
2,3,1,3,12,6,6,4,3,1,2,3,6,2,4,2,3,1,2,3,4,1,3,2
1,0,2,4,29,8,21,18,0,2,1,4,21,6,15,13,0,2,1,4,15,4,11,9
4,0,3,4,26,23,3,2,0,3,4,4,3,2,1,0,0,3,4,4,1,0,1,0
1,1,4,1,24,7,17,5,1,4,1,1,17,5,12,3,1,4,1,1,12,3,9,2
1,1,1,3,17,5,12,8,1,1,1,3,12,3,9,6,1,1,1,3,9,2,7,4
1,2,3,1,23,6,17,5,2,3,1,1,17,5,12,3,2,3,1,1,12,3,9,2
2,4,0,4,2,0,2,1,4,0,2,4,2,0,2,1,4,0,2,4,2,1,1,0
1,3,4,2,9,2,7,3,3,4,1,2,7,2,5,2,3,4,1,2,5,1,4,2
4,0,2,1,29,26,3,0,0,2,4,1,3,2,1,0,0,2,4,1,1,0,1,0
2,4,1,3,3,1,2,1,4,1,2,3,2,1,1,0,4,1,2,3,1,0,1,0
0,3,4,0,19,1,18,1,3,4,0,0,18,1,17,1,3,4,0,0,17,1,16,1
0,4,4,2,1,0,1,0,4,4,0,2,1,0,1,0,4,4,0,2,1,0,1,0
0,0,0,3,7,0,7,4,0,0,0,3,7,0,7,4,0,0,0,3,7,0,7,4
4,3,4,0,22,19,3,0,3,4,4,0,3,2,1,0,3,4,4,0,1,0,1,0
0,2,0,3,3,0,3,2,2,0,0,3,3,0,3,2,2,0,0,3,3,0,3,2
4,4,2,3,8,7,1,0,4,2,4,3,1,0,1,0,4,2,4,3,1,0,1,0
2,1,3,4,25,12,13,11,1,3,2,4,13,6,7,6,1,3,2,4,7,3,4,3
